Salavat Yulaev Ufa,HC Red Star Kunlun,4
Salavat Yulaev Ufa,Ak Bars Kazan,4
Salavat Yulaev Ufa,Neftekhimik Nizhnekamsk,3
Salavat Yulaev Ufa,Dinamo Riga,2
Salavat Yulaev Ufa,Avtomobilist Yekaterinburg,2
Salavat Yulaev Ufa,Traktor Chelyabinsk,2
Salavat Yulaev Ufa,HC Sibir Novosibirsk,2
Salavat Yulaev Ufa,HC Lada Togliatti,1
HC Dinamo Minsk,Vityaz Chekhov,6
HC Dinamo Minsk,HC Sibir Novosibirsk,5
HC Dinamo Minsk,Lokomotiv Yaroslavl,4
HC Dinamo Minsk,Torpedo Nizhny Novgorod,4
HC Dinamo Minsk,HC Dynamo Moscow,3
HC Dinamo Minsk,HC CSKA Moscow,3
HC Dinamo Minsk,HC Yugra,3
HC Dinamo Minsk,Ak Bars Kazan,3
HC Dinamo Minsk,Dinamo Riga,2
HC Dinamo Minsk,HC Slovan Bratislava,2
HC Spartak Moscow,HC CSKA Moscow,8
HC Spartak Moscow,HC Dynamo Moscow,4
HC Spartak Moscow,Barys Astana,4
HC Spartak Moscow,HC Dinamo Minsk,2
HC Spartak Moscow,HC Sochi,2
HC Spartak Moscow,HC Sibir Novosibirsk,2
HC Spartak Moscow,SKA Saint Petersburg,2
HC Spartak Moscow,Dinamo Riga,2
HC Spartak Moscow,Lokomotiv Yaroslavl,2
HC Spartak Moscow,Vityaz Chekhov,2
Metallurg Magnitogorsk,Ak Bars Kazan,3
Metallurg Magnitogorsk,HC Sibir Novosibirsk,3
Metallurg Magnitogorsk,Traktor Chelyabinsk,3
Metallurg Magnitogorsk,Vityaz Chekhov,3
Metallurg Magnitogorsk,Neftekhimik Nizhnekamsk,3
Metallurg Magnitogorsk,Lokomotiv Yaroslavl,2
Metallurg Magnitogorsk,HC MVD,2
Metallurg Magnitogorsk,Barys Astana,2
Metallurg Magnitogorsk,Avtomobilist Yekaterinburg,1
Metallurg Magnitogorsk,Medvescak Zagreb,1
Traktor Chelyabinsk,Vityaz Chekhov,8
Traktor Chelyabinsk,Metallurg Magnitogorsk,3
Traktor Chelyabinsk,Lokomotiv Yaroslavl,3
Traktor Chelyabinsk,Admiral Vladivostok,2
Traktor Chelyabinsk,HC Sibir Novosibirsk,2
Traktor Chelyabinsk,Avtomobilist Yekaterinburg,2
Traktor Chelyabinsk,Salavat Yulaev Ufa,2
Traktor Chelyabinsk,Amur Khabarovsk,2
Traktor Chelyabinsk,Atlant Mytishchi,2
Traktor Chelyabinsk,Neftekhimik Nizhnekamsk,2
SKA Saint Petersburg,Vityaz Chekhov,6
SKA Saint Petersburg,Barys Astana,5
SKA Saint Petersburg,Severstal Cherepovets,4
SKA Saint Petersburg,HC CSKA Moscow,4
SKA Saint Petersburg,Neftekhimik Nizhnekamsk,3
SKA Saint Petersburg,Helsinki Jokerit,3
SKA Saint Petersburg,HC Dynamo Moscow,2
SKA Saint Petersburg,HC Dinamo Minsk,2
SKA Saint Petersburg,Torpedo Nizhny Novgorod,2
SKA Saint Petersburg,HC Spartak Moscow,2
HC CSKA Moscow,HC Spartak Moscow,8
HC CSKA Moscow,Medvescak Zagreb,6
HC CSKA Moscow,HC Dynamo Moscow,5
HC CSKA Moscow,Vityaz Chekhov,5
HC CSKA Moscow,SKA Saint Petersburg,4
HC CSKA Moscow,Torpedo Nizhny Novgorod,4
HC CSKA Moscow,HC Dinamo Minsk,3
HC CSKA Moscow,HC Sochi,3
HC CSKA Moscow,Severstal Cherepovets,3
HC CSKA Moscow,HC Yugra,2
Avangard Omsk,HC Sochi,5
Avangard Omsk,Neftekhimik Nizhnekamsk,5
Avangard Omsk,Vityaz Chekhov,4
Avangard Omsk,Barys Astana,4
Avangard Omsk,Amur Khabarovsk,3
Avangard Omsk,Atlant Mytishchi,2
Avangard Omsk,HC Dynamo Moscow,2
Avangard Omsk,HC Sibir Novosibirsk,2
Avangard Omsk,Ak Bars Kazan,2
Avangard Omsk,Lokomotiv Yaroslavl,2
Lokomotiv Yaroslavl,Salavat Yulaev Ufa,5
Lokomotiv Yaroslavl,Vityaz Chekhov,4
Lokomotiv Yaroslavl,HC Dinamo Minsk,4
Lokomotiv Yaroslavl,Torpedo Nizhny Novgorod,3
Lokomotiv Yaroslavl,HC Spartak Moscow,3
Lokomotiv Yaroslavl,Barys Astana,2
Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2
Lokomotiv Yaroslavl,Metallurg Magnitogorsk,2
Lokomotiv Yaroslavl,Avtomobilist Yekaterinburg,1
Lokomotiv Yaroslavl,Avangard Omsk,1
Amur Khabarovsk,HC Sibir Novosibirsk,5
Amur Khabarovsk,Vityaz Chekhov,4
Amur Khabarovsk,Salavat Yulaev Ufa,4
Amur Khabarovsk,Metallurg Novokuznetsk,3
Amur Khabarovsk,Avangard Omsk,3
Amur Khabarovsk,Dinamo Riga,3
Amur Khabarovsk,Torpedo Nizhny Novgorod,3
Amur Khabarovsk,Helsinki Jokerit,2
Amur Khabarovsk,HC Yugra,2
Amur Khabarovsk,Traktor Chelyabinsk,2
Dinamo Riga,HC Sibir Novosibirsk,6
Dinamo Riga,Ak Bars Kazan,5
Dinamo Riga,HC Dynamo Moscow,4
Dinamo Riga,Vityaz Chekhov,3
Dinamo Riga,Amur Khabarovsk,3
Dinamo Riga,Severstal Cherepovets,3
Dinamo Riga,HC Sochi,3
Dinamo Riga,Torpedo Nizhny Novgorod,3
Dinamo Riga,HC Yugra,2
Dinamo Riga,Salavat Yulaev Ufa,2
Ak Bars Kazan,Salavat Yulaev Ufa,5
Ak Bars Kazan,Vityaz Chekhov,5
Ak Bars Kazan,Dinamo Riga,4
Ak Bars Kazan,HC Sibir Novosibirsk,4
Ak Bars Kazan,Barys Astana,4
Ak Bars Kazan,Metallurg Magnitogorsk,3
Ak Bars Kazan,Avtomobilist Yekaterinburg,3
Ak Bars Kazan,HC Dinamo Minsk,3
Ak Bars Kazan,HC Red Star Kunlun,2
Ak Bars Kazan,HC CSKA Moscow,2
Barys Astana,HC Sibir Novosibirsk,9
Barys Astana,Vityaz Chekhov,7
Barys Astana,SKA Saint Petersburg,7
Barys Astana,Avangard Omsk,6
Barys Astana,Medvescak Zagreb,5
Barys Astana,Ak Bars Kazan,4
Barys Astana,HC Spartak Moscow,3
Barys Astana,HC Red Star Kunlun,3
Barys Astana,Severstal Cherepovets,3
Barys Astana,Metallurg Magnitogorsk,2
Torpedo Nizhny Novgorod,Amur Khabarovsk,5
Torpedo Nizhny Novgorod,HC Dinamo Minsk,4
Torpedo Nizhny Novgorod,HC CSKA Moscow,4
Torpedo Nizhny Novgorod,HC Red Star Kunlun,3
Torpedo Nizhny Novgorod,HC Sibir Novosibirsk,3
Torpedo Nizhny Novgorod,Vityaz Chekhov,3
Torpedo Nizhny Novgorod,Lokomotiv Yaroslavl,3
Torpedo Nizhny Novgorod,Dinamo Riga,3
Torpedo Nizhny Novgorod,SKA Saint Petersburg,2
Torpedo Nizhny Novgorod,HC Sochi,2
Neftekhimik Nizhnekamsk,HC Dynamo Moscow,6
Neftekhimik Nizhnekamsk,Avangard Omsk,5
Neftekhimik Nizhnekamsk,Vityaz Chekhov,4
Neftekhimik Nizhnekamsk,Salavat Yulaev Ufa,3
Neftekhimik Nizhnekamsk,Metallurg Magnitogorsk,3
Neftekhimik Nizhnekamsk,SKA Saint Petersburg,3
Neftekhimik Nizhnekamsk,HC Sibir Novosibirsk,2
Neftekhimik Nizhnekamsk,Traktor Chelyabinsk,2
Neftekhimik Nizhnekamsk,HC Yugra,2
Neftekhimik Nizhnekamsk,Dinamo Riga,2
Avtomobilist Yekaterinburg,Ak Bars Kazan,3
Avtomobilist Yekaterinburg,HC Dynamo Moscow,2
Avtomobilist Yekaterinburg,Helsinki Jokerit,2
Avtomobilist Yekaterinburg,Traktor Chelyabinsk,1
Avtomobilist Yekaterinburg,Metallurg Magnitogorsk,1
Avtomobilist Yekaterinburg,Dinamo Riga,1
Avtomobilist Yekaterinburg,HC CSKA Moscow,1
Avtomobilist Yekaterinburg,Salavat Yulaev Ufa,1
Avtomobilist Yekaterinburg,HC Dinamo Minsk,1
Avtomobilist Yekaterinburg,Lokomotiv Yaroslavl,1
HC Dynamo Moscow,Neftekhimik Nizhnekamsk,6
HC Dynamo Moscow,HC CSKA Moscow,5
HC Dynamo Moscow,HC Spartak Moscow,4
HC Dynamo Moscow,Dinamo Riga,4
HC Dynamo Moscow,HC Dinamo Minsk,3
HC Dynamo Moscow,Torpedo Nizhny Novgorod,3
HC Dynamo Moscow,Avtomobilist Yekaterinburg,2
HC Dynamo Moscow,Avangard Omsk,2
HC Dynamo Moscow,HC Sibir Novosibirsk,2
HC Dynamo Moscow,HC Yugra,2
HC Sochi,Avangard Omsk,5
HC Sochi,HC Slovan Bratislava,3
HC Sochi,Dinamo Riga,3
HC Sochi,Vityaz Chekhov,3
HC Sochi,HC CSKA Moscow,3
HC Sochi,Torpedo Nizhny Novgorod,2
HC Sochi,HC Sibir Novosibirsk,2
HC Sochi,HC Spartak Moscow,2
HC Sochi,Admiral Vladivostok,2
HC Sochi,HC Dinamo Minsk,1
HC Red Star Kunlun,Salavat Yulaev Ufa,4
HC Red Star Kunlun,Torpedo Nizhny Novgorod,4
HC Red Star Kunlun,Barys Astana,3
HC Red Star Kunlun,Ak Bars Kazan,2
HC Red Star Kunlun,Dinamo Riga,2
HC Red Star Kunlun,HC Dinamo Minsk,1
HC Red Star Kunlun,Amur Khabarovsk,1
HC Red Star Kunlun,Avangard Omsk,1
HC Red Star Kunlun,Helsinki Jokerit,1
HC Red Star Kunlun,Neftekhimik Nizhnekamsk,1
Admiral Vladivostok,Traktor Chelyabinsk,2
Admiral Vladivostok,Severstal Cherepovets,2
Admiral Vladivostok,Dinamo Riga,2
Admiral Vladivostok,Amur Khabarovsk,2
Admiral Vladivostok,HC Sochi,2
Admiral Vladivostok,HC Yugra,1
Admiral Vladivostok,HC Dinamo Minsk,1
Admiral Vladivostok,Avtomobilist Yekaterinburg,1
Admiral Vladivostok,Avangard Omsk,1
Admiral Vladivostok,Vityaz Chekhov,1
Severstal Cherepovets,Metallurg Novokuznetsk,4
Severstal Cherepovets,SKA Saint Petersburg,4
Severstal Cherepovets,HC CSKA Moscow,3
Severstal Cherepovets,Barys Astana,3
Severstal Cherepovets,Dinamo Riga,3
Severstal Cherepovets,HC Donbass,2
Severstal Cherepovets,Admiral Vladivostok,2
Severstal Cherepovets,HC Yugra,2
Severstal Cherepovets,Medvescak Zagreb,2
Severstal Cherepovets,HC Lada Togliatti,1
HC Sibir Novosibirsk,Barys Astana,9
HC Sibir Novosibirsk,Dinamo Riga,5
HC Sibir Novosibirsk,HC Dinamo Minsk,4
HC Sibir Novosibirsk,Vityaz Chekhov,4
HC Sibir Novosibirsk,Ak Bars Kazan,4
HC Sibir Novosibirsk,Amur Khabarovsk,4
HC Sibir Novosibirsk,Torpedo Nizhny Novgorod,4
HC Sibir Novosibirsk,Metallurg Novokuznetsk,3
HC Sibir Novosibirsk,Metallurg Magnitogorsk,2
HC Sibir Novosibirsk,HC Dynamo Moscow,2
Vityaz Chekhov,Avangard Omsk,10
Vityaz Chekhov,HC Dinamo Minsk,10
Vityaz Chekhov,Traktor Chelyabinsk,10
Vityaz Chekhov,HC CSKA Moscow,8
Vityaz Chekhov,Dinamo Riga,8
Vityaz Chekhov,Ak Bars Kazan,7
Vityaz Chekhov,Barys Astana,7
Vityaz Chekhov,Atlant Mytishchi,6
Vityaz Chekhov,SKA Saint Petersburg,6
Vityaz Chekhov,Lokomotiv Yaroslavl,5
Watertown Wolves,Danville Dashers,33
Watertown Wolves,Berkshire Battalion,32
Watertown Wolves,Port Huron Prowlers,24
Watertown Wolves,Carolina Thunderbirds,24
Watertown Wolves,Delaware Thunder,21
Watertown Wolves,Danbury Whalers,18
Watertown Wolves,Binghamton Black Bears,14
Watertown Wolves,Cornwall Nationals,14
Watertown Wolves,Mentor Ice Breakers,14
Watertown Wolves,Elmira Enforcers,14
Port Huron Prowlers,Columbus River Dragons,46
Port Huron Prowlers,Danville Dashers,43
Port Huron Prowlers,Carolina Thunderbirds,38
Port Huron Prowlers,Watertown Wolves,23
Port Huron Prowlers,Elmira Enforcers,21
Port Huron Prowlers,Dayton Demolition,17
Port Huron Prowlers,St. Clair Shores Fighting Saints,16
Port Huron Prowlers,Berlin River Drivers,15
Port Huron Prowlers,Danbury Titans,13
Port Huron Prowlers,Mentor Ice Breakers,13
Carolina Thunderbirds,Port Huron Prowlers,41
Carolina Thunderbirds,Danville Dashers,38
Carolina Thunderbirds,Mentor Ice Breakers,32
Carolina Thunderbirds,Columbus River Dragons,27
Carolina Thunderbirds,Watertown Wolves,25
Carolina Thunderbirds,Elmira Enforcers,14
Carolina Thunderbirds,Danbury Hat Tricks,14
Carolina Thunderbirds,North Shore Knights,9
Carolina Thunderbirds,Delaware Thunder,7
Carolina Thunderbirds,Battle Creek Rumble Bees,6
Aberdeen Wings,Minot Minotauros,31
Aberdeen Wings,Austin Bruins,29
Aberdeen Wings,Bismarck Bobcats,25
Aberdeen Wings,Brookings Blizzard,24
Aberdeen Wings,Coulee Region Chill,10
Aberdeen Wings,Minnesota Wilderness,8
Aberdeen Wings,Minnesota Magicians,7
Aberdeen Wings,St. Cloud Norsemen,3
Aberdeen Wings,Owatonna Express,3
Aberdeen Wings,Chippewa Steel,3
Austin Bruins,Minot Minotauros,48
Austin Bruins,Brookings Blizzard,42
Austin Bruins,Bismarck Bobcats,33
Austin Bruins,Aberdeen Wings,30
Austin Bruins,Coulee Region Chill,24
Austin Bruins,Owatonna Express,11
Austin Bruins,Minnesota Magicians,9
Austin Bruins,Minnesota Wilderness,9
Austin Bruins,Kenai River Brown Bears,6
Austin Bruins,North Iowa Bulls,5
Bismarck Bobcats,Brookings Blizzard,49
Bismarck Bobcats,Austin Bruins,34
Bismarck Bobcats,Fargo-Moorhead Jets,33
Bismarck Bobcats,Minot Minotauros,32
Bismarck Bobcats,Aberdeen Wings,28
Bismarck Bobcats,Albert Lea Thunder,23
Bismarck Bobcats,North Iowa Outlaws,18
Bismarck Bobcats,Minnesota Blizzard,14
Bismarck Bobcats,Southern Minnesota Express,13
Bismarck Bobcats,Bozeman Icedogs,9
Janesville Jets,Springfield Jr. Blues,21
Janesville Jets,Coulee Region Chill,20
Janesville Jets,Traverse City North Stars,14
Janesville Jets,Chicago Hitmen,12
Janesville Jets,Kenai River Brown Bears,11
Janesville Jets,Port Huron Fighting Falcons,10
Janesville Jets,Fairbanks Ice Dogs,9
Janesville Jets,Chippewa Steel,6
Janesville Jets,St. Louis Bandits,6
Janesville Jets,Motor City Metal Jackets,5
Springfield Jr. Blues,St. Louis Bandits,50
Springfield Jr. Blues,Wichita Falls Wildcats,34
Springfield Jr. Blues,Topeka RoadRunners,32
Springfield Jr. Blues,Texas Tornado,25
Springfield Jr. Blues,Janesville Jets,22
Springfield Jr. Blues,Santa Fe RoadRunners,17
Springfield Jr. Blues,Michigan Warriors,17
Springfield Jr. Blues,North Iowa Outlaws,16
Springfield Jr. Blues,Chicago Hitmen,15
Springfield Jr. Blues,Texarkana Bandits,13
Corpus Christi IceRays,Amarillo Bulls,61
Corpus Christi IceRays,Odessa Jackalopes,59
Corpus Christi IceRays,Texas Tornado,39
Corpus Christi IceRays,Wichita Falls Wildcats,38
Corpus Christi IceRays,Topeka RoadRunners,23
Corpus Christi IceRays,Lone Star Brahmas,19
Corpus Christi IceRays,Shreveport Mudbugs,18
Corpus Christi IceRays,New Mexico Mustangs,17
Corpus Christi IceRays,Rio Grande Valley Killer Bees,15
Corpus Christi IceRays,Fairbanks Ice Dogs,10
Fairbanks Ice Dogs,Kenai River Brown Bears,103
Fairbanks Ice Dogs,Alaska Avalanche,66
Fairbanks Ice Dogs,Wenatchee Wild,51
Fairbanks Ice Dogs,Wichita Falls Wildcats,36
Fairbanks Ice Dogs,Texas Tornado,33
Fairbanks Ice Dogs,Fresno Monsters,18
Fairbanks Ice Dogs,Minnesota Magicians,15
Fairbanks Ice Dogs,Springfield Jr. Blues,10
Fairbanks Ice Dogs,Corpus Christi IceRays,10
Fairbanks Ice Dogs,Santa Fe RoadRunners,9
Kenai River Brown Bears,Fairbanks Ice Dogs,105
Kenai River Brown Bears,Alaska Avalanche,36
Kenai River Brown Bears,Wenatchee Wild,34
Kenai River Brown Bears,Fresno Monsters,18
Kenai River Brown Bears,Wichita Falls Wildcats,14
Kenai River Brown Bears,Minnesota Wilderness,13
Kenai River Brown Bears,Janesville Jets,13
Kenai River Brown Bears,Chippewa Steel,12
Kenai River Brown Bears,Springfield Jr. Blues,10
Kenai River Brown Bears,Topeka RoadRunners,8
Odessa Jackalopes,Corpus Christi IceRays,59
Odessa Jackalopes,Amarillo Bulls,49
Odessa Jackalopes,Lone Star Brahmas,41
Odessa Jackalopes,Wichita Falls Wildcats,30
Odessa Jackalopes,Topeka RoadRunners,19
Odessa Jackalopes,Shreveport Mudbugs,17
Odessa Jackalopes,Texas Tornado,15
Odessa Jackalopes,Rio Grande Valley Killer Bees,11
Odessa Jackalopes,Topeka Pilots,6
Odessa Jackalopes,New Mexico Mustangs,5
Minot Minotauros,Austin Bruins,44
Minot Minotauros,Aberdeen Wings,32
Minot Minotauros,Bismarck Bobcats,31
Minot Minotauros,Brookings Blizzard,30
Minot Minotauros,Minnesota Wilderness,8
Minot Minotauros,St. Cloud Norsemen,7
Minot Minotauros,Wenatchee Wild,5
Minot Minotauros,Coulee Region Chill,5
Minot Minotauros,St. Cloud Blizzard,4
Minot Minotauros,Dawson Creek Rage,3
Johnstown Tomahawks,New Jersey Titans,27
Johnstown Tomahawks,Michigan Warriors,24
Johnstown Tomahawks,Philadelphia Rebels,20
Johnstown Tomahawks,Maryland Black Bears,14
Johnstown Tomahawks,Northeast Generals,12
Johnstown Tomahawks,Soo Eagles,11
Johnstown Tomahawks,Jamestown Ironmen,11
Johnstown Tomahawks,Wilkes-Barre Scranton Knights,10
Johnstown Tomahawks,Port Huron Fighting Falcons,10
Johnstown Tomahawks,Jamestown Rebels,10
Lone Star Brahmas,Odessa Jackalopes,42
Lone Star Brahmas,Corpus Christi IceRays,20
Lone Star Brahmas,Shreveport Mudbugs,20
Lone Star Brahmas,Amarillo Bulls,17
Lone Star Brahmas,Topeka RoadRunners,10
Lone Star Brahmas,Rio Grande Valley Killer Bees,10
Lone Star Brahmas,Wichita Falls Warriors,5
Lone Star Brahmas,Wichita Falls Wildcats,5
Lone Star Brahmas,Topeka Pilots,4
Lone Star Brahmas,New Mexico Ice Wolves,4
Minnesota Magicians,Fairbanks Ice Dogs,15
Minnesota Magicians,Springfield Jr. Blues,12
Minnesota Magicians,Minnesota Wilderness,9
Minnesota Magicians,Austin Bruins,9
Minnesota Magicians,Chippewa Steel,9
Minnesota Magicians,Coulee Region Chill,8
Minnesota Magicians,Aberdeen Wings,7
Minnesota Magicians,Janesville Jets,7
Minnesota Magicians,Kenai River Brown Bears,5
Minnesota Magicians,Brookings Blizzard,2
Minnesota Wilderness,Kenai River Brown Bears,11
Minnesota Wilderness,Aberdeen Wings,9
Minnesota Wilderness,Minot Minotauros,9
Minnesota Wilderness,Minnesota Magicians,9
Minnesota Wilderness,Austin Bruins,8
Minnesota Wilderness,Chippewa Steel,7
Minnesota Wilderness,Coulee Region Chill,6
Minnesota Wilderness,Fairbanks Ice Dogs,6
Minnesota Wilderness,Bismarck Bobcats,5
Minnesota Wilderness,Janesville Jets,4
New Jersey Titans,Johnstown Tomahawks,30
New Jersey Titans,Wilkes-Barre Scranton Knights,14
New Jersey Titans,Maryland Black Bears,13
New Jersey Titans,Jamestown Rebels,12
New Jersey Titans,Northeast Generals,9
New Jersey Titans,Philadelphia Rebels,8
New Jersey Titans,Maine Nordiques,4
New Jersey Titans,Danbury Jr. Hat Tricks,4
New Jersey Titans,Fairbanks Ice Dogs,3
New Jersey Titans,Kenai River Brown Bears,2
Shreveport Mudbugs,Lone Star Brahmas,20
Shreveport Mudbugs,Odessa Jackalopes,17
Shreveport Mudbugs,Corpus Christi IceRays,16
Shreveport Mudbugs,Amarillo Bulls,13
Shreveport Mudbugs,Kenai River Brown Bears,6
Shreveport Mudbugs,New Mexico Ice Wolves,5
Shreveport Mudbugs,Topeka RoadRunners,4
Shreveport Mudbugs,Amarillo Wranglers,3
Shreveport Mudbugs,Wichita Falls Warriors,3
Shreveport Mudbugs,Wichita Falls Wildcats,2
Northeast Generals,Johnstown Tomahawks,13
Northeast Generals,Wilkes-Barre Scranton Knights,8
Northeast Generals,Maryland Black Bears,8
Northeast Generals,Maine Nordiques,8
Northeast Generals,New Jersey Titans,8
Northeast Generals,Jamestown Rebels,7
Northeast Generals,Danbury Jr. Hat Tricks,5
Northeast Generals,Philadelphia Rebels,5
Northeast Generals,Fairbanks Ice Dogs,3
Northeast Generals,Kenai River Brown Bears,3
Chippewa Steel,Kenai River Brown Bears,10
Chippewa Steel,Janesville Jets,9
Chippewa Steel,Minnesota Magicians,8
Chippewa Steel,Fairbanks Ice Dogs,7
Chippewa Steel,Minnesota Wilderness,7
Chippewa Steel,Springfield Jr. Blues,4
Chippewa Steel,Aberdeen Wings,3
Chippewa Steel,Anchorage Wolverines,1
Maryland Black Bears,New Jersey Titans,14
Maryland Black Bears,Johnstown Tomahawks,13
Maryland Black Bears,Danbury Jr. Hat Tricks,9
Maryland Black Bears,Jamestown Rebels,9
Maryland Black Bears,Northeast Generals,8
Maryland Black Bears,Wilkes-Barre Scranton Knights,4
Jamestown Rebels,New Jersey Titans,12
Jamestown Rebels,Johnstown Tomahawks,10
Jamestown Rebels,Maryland Black Bears,9
Jamestown Rebels,Northeast Generals,7
Jamestown Rebels,Maine Nordiques,5
Jamestown Rebels,Wilkes-Barre Scranton Knights,3
Jamestown Rebels,Danbury Jr. Hat Tricks,3
