SPHL,Pensacola Ice Flyers,2018-2019 Regular Season, 27
SPHL,Pensacola Ice Flyers,2018-2019 Preseason, 1
SPHL,Pensacola Ice Flyers,2017-2018 Regular Season, 30
SPHL,Peoria Rivermen,2022-2023 Regular Season, 13
SPHL,Peoria Rivermen,2021-2022 Postseason, 1
SPHL,Peoria Rivermen,2021-2022 Regular Season, 36
SPHL,Peoria Rivermen,2019-2020 Regular Season, 36
SPHL,Peoria Rivermen,2019-2020 Preseason, 1
SPHL,Peoria Rivermen,2018-2019 Postseason, 1
SPHL,Peoria Rivermen,2018-2019 Regular Season, 33
SPHL,Peoria Rivermen,2018-2019 Preseason, 1
SPHL,Peoria Rivermen,2017-2018 Regular Season, 40
SPHL,Peoria Rivermen,2016-2017 Postseason, 1
SPHL,Macon Mayhem,2022-2023 Regular Season, 18
SPHL,Macon Mayhem,2021-2022 Regular Season, 37
SPHL,Macon Mayhem,2020-2021 Regular Season, 19
SPHL,Macon Mayhem,2019-2020 Regular Season, 29
SPHL,Macon Mayhem,2018-2019 Regular Season, 32
SPHL,Macon Mayhem,2017-2018 Regular Season, 27
SPHL,Macon Mayhem,2016-2017 Postseason, 1
SPHL,Macon Mayhem,2016-2017 Regular Season, 39
SPHL,Macon Mayhem,2016-2017 Preseason, 2
SPHL,Macon Mayhem,2015-2016 Regular Season, 53
SPHL,Roanoke Rail Yard Dawgs,2022-2023 Regular Season, 14
SPHL,Roanoke Rail Yard Dawgs,2021-2022 Postseason, 1
SPHL,Roanoke Rail Yard Dawgs,2021-2022 Regular Season, 49
SPHL,Roanoke Rail Yard Dawgs,2019-2020 Regular Season, 23
SPHL,Roanoke Rail Yard Dawgs,2019-2020 Preseason, 1
SPHL,Roanoke Rail Yard Dawgs,2018-2019 Postseason, 2
SPHL,Roanoke Rail Yard Dawgs,2018-2019 Regular Season, 26
SPHL,Roanoke Rail Yard Dawgs,2017-2018 Regular Season, 23
SPHL,Roanoke Rail Yard Dawgs,2016-2017 Regular Season, 35
SPHL,Evansville Thunderbolts,2022-2023 Regular Season, 17
SPHL,Evansville Thunderbolts,2021-2022 Regular Season, 30
SPHL,Evansville Thunderbolts,2019-2020 Regular Season, 34
SPHL,Evansville Thunderbolts,2018-2019 Regular Season, 27
SPHL,Evansville Thunderbolts,2017-2018 Regular Season, 23
SPHL,Evansville Thunderbolts,2016-2017 Regular Season, 28
SPHL,Fayetteville Marksmen,2022-2023 Regular Season, 15
SPHL,Fayetteville Marksmen,2021-2022 Postseason, 1
SPHL,Fayetteville Marksmen,2021-2022 Regular Season, 36
SPHL,Fayetteville Marksmen,2019-2020 Regular Season, 15
SPHL,Fayetteville Marksmen,2019-2020 Preseason, 1
SPHL,Fayetteville Marksmen,2018-2019 Postseason, 1
SPHL,Fayetteville Marksmen,2018-2019 Regular Season, 27
SPHL,Fayetteville Marksmen,2017-2018 Regular Season, 36
SPHL,Birmingham Bulls,2022-2023 Regular Season, 15
SPHL,Birmingham Bulls,2021-2022 Regular Season, 48
SPHL,Birmingham Bulls,2020-2021 Regular Season, 26
SPHL,Birmingham Bulls,2019-2020 Regular Season, 27
SPHL,Birmingham Bulls,2019-2020 Preseason, 1
SPHL,Birmingham Bulls,2018-2019 Postseason, 3
SPHL,Birmingham Bulls,2018-2019 Regular Season, 31
SPHL,Birmingham Bulls,2018-2019 Preseason, 1
SPHL,Birmingham Bulls,2017-2018 Regular Season, 32
SPHL,Quad City Storm,2022-2023 Regular Season, 21
SPHL,Quad City Storm,2021-2022 Postseason, 1
SPHL,Quad City Storm,2021-2022 Regular Season, 45
SPHL,Quad City Storm,2019-2020 Regular Season, 34
SPHL,Quad City Storm,2019-2020 Preseason, 1
SPHL,Quad City Storm,2018-2019 Regular Season, 35
SPHL,Quad City Storm,2018-2019 Preseason, 1
SPHL,Vermilion County Bobcats,NULL,NULL
LNAH,Pétroliers du Nord,2021-2022 Postseason, 7
LNAH,Pétroliers du Nord,2021-2022 Regular Season, 47
LNAH,Pétroliers du Nord,2021-2022 Preseason, 1
LNAH,Pétroliers du Nord,2019-2020 Regular Season, 53
LNAH,Pétroliers du Nord,2019-2020 Preseason, 4
LNAH,Pétroliers du Nord,2018-2019 Postseason, 3
LNAH,Pétroliers du Nord,2018-2019 Regular Season, 45
LNAH,COOL-FM de Saint-Georges,2021-2022 Postseason, 14
LNAH,COOL-FM de Saint-Georges,2021-2022 Regular Season, 41
LNAH,COOL-FM de Saint-Georges,2019-2020 Regular Season, 52
LNAH,COOL-FM de Saint-Georges,2019-2020 Preseason, 3
LNAH,COOL-FM de Saint-Georges,2018-2019 Postseason, 6
LNAH,COOL-FM de Saint-Georges,2018-2019 Regular Season, 61
LNAH,COOL-FM de Saint-Georges,2018-2019 Preseason, 5
LNAH,COOL-FM de Saint-Georges,2017-2018 Postseason, 2
LNAH,COOL-FM de Saint-Georges,2017-2018 Regular Season, 22
LNAH,COOL-FM de Saint-Georges,2016-2017 Postseason, 9
LNAH,l’Assurancia de Thetford,2021-2022 Postseason, 9
LNAH,l’Assurancia de Thetford,2021-2022 Regular Season, 41
LNAH,l’Assurancia de Thetford,2019-2020 Regular Season, 45
LNAH,l’Assurancia de Thetford,2018-2019 Postseason, 5
LNAH,l’Assurancia de Thetford,2018-2019 Regular Season, 49
LNAH,l’Assurancia de Thetford,2017-2018 Postseason, 15
LNAH,l’Assurancia de Thetford,2017-2018 Regular Season, 42
LNAH,l’Assurancia de Thetford,2016-2017 Postseason, 13
LNAH,l’Assurancia de Thetford,2016-2017 Regular Season, 47
LNAH,l’Assurancia de Thetford,2016-2017 Preseason, 6
LNAH,Marquis de Jonquière,2021-2022 Postseason, 2
LNAH,Marquis de Jonquière,2021-2022 Regular Season, 31
LNAH,Marquis de Jonquière,2021-2022 Preseason, 1
LNAH,Marquis de Jonquière,2019-2020 Regular Season, 35
LNAH,Marquis de Jonquière,2019-2020 Preseason, 1
LNAH,Marquis de Jonquière,2018-2019 Postseason, 8
LNAH,Marquis de Jonquière,2018-2019 Regular Season, 39
LNAH,Marquis de Jonquière,2018-2019 Preseason, 1
LNAH,Marquis de Jonquière,2017-2018 Postseason, 3
LNAH,Marquis de Jonquière,2017-2018 Regular Season, 40
LNAH,3L de Rivière-du-Loup,2021-2022 Postseason, 6
LNAH,3L de Rivière-du-Loup,2021-2022 Regular Season, 40
LNAH,3L de Rivière-du-Loup,2019-2020 Regular Season, 22
LNAH,3L de Rivière-du-Loup,2019-2020 Preseason, 2
LNAH,3L de Rivière-du-Loup,2018-2019 Postseason, 3
LNAH,3L de Rivière-du-Loup,2018-2019 Regular Season, 56
LNAH,3L de Rivière-du-Loup,2018-2019 Preseason, 4
LNAH,3L de Rivière-du-Loup,2017-2018 Postseason, 9
LNAH,3L de Rivière-du-Loup,2017-2018 Regular Season, 58
LNAH,3L de Rivière-du-Loup,2016-2017 Postseason, 5
LNAH,Éperviers de Sorel-Tracy,2021-2022 Postseason, 13
LNAH,Éperviers de Sorel-Tracy,2021-2022 Regular Season, 32
LNAH,Éperviers de Sorel-Tracy,2019-2020 Regular Season, 36
LNAH,Éperviers de Sorel-Tracy,2018-2019 Postseason, 7
LNAH,Éperviers de Sorel-Tracy,2018-2019 Regular Season, 36
LNAH,Éperviers de Sorel-Tracy,2017-2018 Postseason, 13
LNAH,Éperviers de Sorel-Tracy,2017-2018 Regular Season, 56
LNAH,Éperviers de Sorel-Tracy,2016-2017 Postseason, 6
LNAH,Éperviers de Sorel-Tracy,2016-2017 Regular Season, 58
LNAH,Éperviers de Sorel-Tracy,2016-2017 Preseason, 4
LNAH,Bâtisseurs de Montcalm,NULL,NULL
USHL,Cedar Rapids RoughRiders,2022-2023 Regular Season, 10
USHL,Cedar Rapids RoughRiders,2021-2022 Regular Season, 17
USHL,Cedar Rapids RoughRiders,2019-2020 Regular Season, 8
USHL,Cedar Rapids RoughRiders,2018-2019 Regular Season, 15
USHL,Cedar Rapids RoughRiders,2018-2019 Preseason, 4
USHL,Cedar Rapids RoughRiders,2017-2018 Regular Season, 13
USHL,Cedar Rapids RoughRiders,2017-2018 Preseason, 1
USHL,Cedar Rapids RoughRiders,2016-2017 Regular Season, 15
USHL,Cedar Rapids RoughRiders,2015-2016 Postseason, 2
USHL,Cedar Rapids RoughRiders,2015-2016 Regular Season, 7
USHL,Chicago Steel,2022-2023 Regular Season, 3
USHL,Chicago Steel,2021-2022 Regular Season, 4
USHL,Chicago Steel,2020-2021 Regular Season, 4
USHL,Chicago Steel,2019-2020 Regular Season, 6
USHL,Chicago Steel,2018-2019 Regular Season, 5
USHL,Chicago Steel,2018-2019 Preseason, 1
USHL,Chicago Steel,2017-2018 Regular Season, 8
USHL,Chicago Steel,2017-2018 Preseason, 1
USHL,Chicago Steel,2016-2017 Regular Season, 5
USHL,Chicago Steel,2016-2017 Preseason, 1
USHL,Des Moines Buccaneers,2022-2023 Regular Season, 4
USHL,Des Moines Buccaneers,2021-2022 Regular Season, 16
USHL,Des Moines Buccaneers,2020-2021 Regular Season, 9
USHL,Des Moines Buccaneers,2019-2020 Regular Season, 8
USHL,Des Moines Buccaneers,2018-2019 Postseason, 1
USHL,Des Moines Buccaneers,2018-2019 Regular Season, 12
USHL,Des Moines Buccaneers,2018-2019 Preseason, 2
USHL,Des Moines Buccaneers,2017-2018 Regular Season, 14
USHL,Des Moines Buccaneers,2016-2017 Regular Season, 8
USHL,Des Moines Buccaneers,2016-2017 Preseason, 1
USHL,Green Bay Gamblers,2022-2023 Regular Season, 4
USHL,Green Bay Gamblers,2021-2022 Regular Season, 13
USHL,Green Bay Gamblers,2021-2022 Preseason, 2
USHL,Green Bay Gamblers,2020-2021 Regular Season, 10
USHL,Green Bay Gamblers,2019-2020 Regular Season, 12
USHL,Green Bay Gamblers,2019-2020 Preseason, 1
USHL,Green Bay Gamblers,2018-2019 Regular Season, 17
USHL,Green Bay Gamblers,2017-2018 Regular Season, 16
USHL,Green Bay Gamblers,2017-2018 Preseason, 2
USHL,Green Bay Gamblers,2016-2017 Regular Season, 13
USHL,Lincoln Stars,2022-2023 Regular Season, 7
USHL,Lincoln Stars,2021-2022 Regular Season, 8
USHL,Lincoln Stars,2020-2021 Regular Season, 17
USHL,Lincoln Stars,2020-2021 Preseason, 6
USHL,Lincoln Stars,2019-2020 Regular Season, 11
USHL,Lincoln Stars,2019-2020 Preseason, 1
USHL,Lincoln Stars,2018-2019 Regular Season, 12
USHL,Lincoln Stars,2018-2019 Preseason, 1
USHL,Lincoln Stars,2017-2018 Regular Season, 15
USHL,Lincoln Stars,2016-2017 Regular Season, 18
USHL,Omaha Lancers,2022-2023 Regular Season, 6
USHL,Omaha Lancers,2021-2022 Regular Season, 9
USHL,Omaha Lancers,2021-2022 Preseason, 1
USHL,Omaha Lancers,2020-2021 Regular Season, 11
USHL,Omaha Lancers,2020-2021 Preseason, 5
USHL,Omaha Lancers,2019-2020 Regular Season, 7
USHL,Omaha Lancers,2018-2019 Regular Season, 10
USHL,Omaha Lancers,2018-2019 Preseason, 1
USHL,Omaha Lancers,2017-2018 Regular Season, 17
USHL,Omaha Lancers,2016-2017 Regular Season, 22
USHL,Sioux City Musketeers,2022-2023 Regular Season, 1
USHL,Sioux City Musketeers,2021-2022 Regular Season, 17
USHL,Sioux City Musketeers,2020-2021 Postseason, 1
USHL,Sioux City Musketeers,2020-2021 Regular Season, 15
USHL,Sioux City Musketeers,2020-2021 Preseason, 1
USHL,Sioux City Musketeers,2019-2020 Regular Season, 6
USHL,Sioux City Musketeers,2019-2020 Preseason, 1
USHL,Sioux City Musketeers,2018-2019 Regular Season, 13
USHL,Sioux City Musketeers,2018-2019 Preseason, 1
USHL,Sioux City Musketeers,2017-2018 Regular Season, 13
USHL,Sioux Falls Stampede,2022-2023 Regular Season, 4
USHL,Sioux Falls Stampede,2021-2022 Regular Season, 7
USHL,Sioux Falls Stampede,2021-2022 Preseason, 1
USHL,Sioux Falls Stampede,2020-2021 Regular Season, 11
USHL,Sioux Falls Stampede,2020-2021 Preseason, 2
USHL,Sioux Falls Stampede,2019-2020 Regular Season, 3
USHL,Sioux Falls Stampede,2018-2019 Regular Season, 11
USHL,Sioux Falls Stampede,2017-2018 Regular Season, 11
USHL,Sioux Falls Stampede,2016-2017 Regular Season, 12
USHL,Sioux Falls Stampede,2015-2016 Regular Season, 11
USHL,Tri-City Storm,2022-2023 Regular Season, 8
USHL,Tri-City Storm,2021-2022 Regular Season, 17
USHL,Tri-City Storm,2021-2022 Preseason, 1
USHL,Tri-City Storm,2020-2021 Regular Season, 9
USHL,Tri-City Storm,2020-2021 Preseason, 2
USHL,Tri-City Storm,2019-2020 Preseason, 1
USHL,Tri-City Storm,2018-2019 Postseason, 1
USHL,Tri-City Storm,2018-2019 Regular Season, 7
USHL,Tri-City Storm,2018-2019 Preseason, 2
USHL,Tri-City Storm,2017-2018 Regular Season, 15
USHL,Waterloo Black Hawks,2022-2023 Regular Season, 5
USHL,Waterloo Black Hawks,2021-2022 Regular Season, 12
USHL,Waterloo Black Hawks,2020-2021 Regular Season, 12
USHL,Waterloo Black Hawks,2019-2020 Regular Season, 5
USHL,Waterloo Black Hawks,2018-2019 Regular Season, 16
USHL,Waterloo Black Hawks,2018-2019 Preseason, 5
USHL,Waterloo Black Hawks,2017-2018 Regular Season, 15
USHL,Waterloo Black Hawks,2017-2018 Preseason, 2
USHL,Waterloo Black Hawks,2016-2017 Regular Season, 13
USHL,Waterloo Black Hawks,2016-2017 Preseason, 1
USHL,Fargo Force,2022-2023 Regular Season, 5
USHL,Fargo Force,2021-2022 Regular Season, 14
USHL,Fargo Force,2021-2022 Preseason, 1
USHL,Fargo Force,2020-2021 Postseason, 2
USHL,Fargo Force,2020-2021 Regular Season, 15
USHL,Fargo Force,2020-2021 Preseason, 2
USHL,Fargo Force,2019-2020 Regular Season, 8
USHL,Fargo Force,2018-2019 Regular Season, 14
USHL,Fargo Force,2017-2018 Regular Season, 12
USHL,Fargo Force,2017-2018 Preseason, 1
USHL,Team USA,2021-2022 Regular Season, 1
USHL,Team USA,2020-2021 Regular Season, 3
USHL,Team USA,2017-2018 Regular Season, 1
USHL,Team USA,2016-2017 Regular Season, 1
USHL,Team USA,2015-2016 Regular Season, 1
USHL,Team USA,2014-2015 Regular Season, 7
USHL,Team USA,2013-2014 Regular Season, 4
USHL,Team USA,2012-2013 Regular Season, 10
USHL,Team USA,2012-2013 Preseason, 1
USHL,Team USA,2011-2012 Regular Season, 24
USHL,Youngstown Phantoms,2022-2023 Regular Season, 3
USHL,Youngstown Phantoms,2021-2022 Regular Season, 5
USHL,Youngstown Phantoms,2020-2021 Regular Season, 7
USHL,Youngstown Phantoms,2019-2020 Regular Season, 6
USHL,Youngstown Phantoms,2018-2019 Regular Season, 8
USHL,Youngstown Phantoms,2017-2018 Regular Season, 6
USHL,Youngstown Phantoms,2016-2017 Regular Season, 16
USHL,Youngstown Phantoms,2015-2016 Regular Season, 8
USHL,Youngstown Phantoms,2014-2015 Regular Season, 13
USHL,Youngstown Phantoms,2013-2014 Regular Season, 36
USHL,Dubuque Fighting Saints,2022-2023 Regular Season, 5
USHL,Dubuque Fighting Saints,2021-2022 Regular Season, 7
USHL,Dubuque Fighting Saints,2021-2022 Preseason, 1
USHL,Dubuque Fighting Saints,2020-2021 Regular Season, 3
USHL,Dubuque Fighting Saints,2019-2020 Regular Season, 5
USHL,Dubuque Fighting Saints,2018-2019 Regular Season, 6
USHL,Dubuque Fighting Saints,2017-2018 Regular Season, 8
USHL,Dubuque Fighting Saints,2016-2017 Regular Season, 22
USHL,Dubuque Fighting Saints,2015-2016 Postseason, 1
USHL,Dubuque Fighting Saints,2015-2016 Regular Season, 18
USHL,Muskegon Lumberjacks,2022-2023 Regular Season, 3
USHL,Muskegon Lumberjacks,2021-2022 Regular Season, 9
USHL,Muskegon Lumberjacks,2020-2021 Regular Season, 9
USHL,Muskegon Lumberjacks,2019-2020 Regular Season, 8
USHL,Muskegon Lumberjacks,2018-2019 Regular Season, 8
USHL,Muskegon Lumberjacks,2018-2019 Preseason, 3
USHL,Muskegon Lumberjacks,2017-2018 Regular Season, 17
USHL,Muskegon Lumberjacks,2017-2018 Preseason, 1
USHL,Muskegon Lumberjacks,2016-2017 Regular Season, 14
USHL,Muskegon Lumberjacks,2015-2016 Regular Season, 10
USHL,Madison Capitols,2021-2022 Regular Season, 7
USHL,Madison Capitols,2021-2022 Preseason, 1
USHL,Madison Capitols,2019-2020 Regular Season, 5
USHL,Madison Capitols,2018-2019 Regular Season, 9
USHL,Madison Capitols,2017-2018 Regular Season, 10
USHL,Madison Capitols,2017-2018 Preseason, 1
USHL,Madison Capitols,2016-2017 Regular Season, 11
USHL,Madison Capitols,2016-2017 Preseason, 3
USHL,Madison Capitols,2015-2016 Regular Season, 13
USHL,Madison Capitols,2015-2016 Preseason, 1
EIHL,Belfast Giants,2021-2022 Regular Season, 6
EIHL,Belfast Giants,2019-2020 Regular Season, 12
EIHL,Belfast Giants,2018-2019 Regular Season, 18
EIHL,Belfast Giants,2017-2018 Regular Season, 14
EIHL,Belfast Giants,2016-2017 Regular Season, 25
EIHL,Belfast Giants,2015-2016 Regular Season, 21
EIHL,Belfast Giants,2014-2015 Regular Season, 13
EIHL,Belfast Giants,2013-2014 Regular Season, 17
EIHL,Belfast Giants,2012-2013 Regular Season, 24
EIHL,Belfast Giants,2011-2012 Postseason, 3
EIHL,Cardiff Devils,2021-2022 Postseason, 1
EIHL,Cardiff Devils,2021-2022 Regular Season, 19
EIHL,Cardiff Devils,2019-2020 Regular Season, 5
EIHL,Cardiff Devils,2018-2019 Regular Season, 13
EIHL,Cardiff Devils,2017-2018 Regular Season, 19
EIHL,Cardiff Devils,2016-2017 Regular Season, 15
EIHL,Cardiff Devils,2015-2016 Regular Season, 30
EIHL,Cardiff Devils,2014-2015 Regular Season, 33
EIHL,Cardiff Devils,2013-2014 Regular Season, 21
EIHL,Cardiff Devils,2012-2013 Regular Season, 18
EIHL,Coventry Blaze,2021-2022 Regular Season, 6
EIHL,Coventry Blaze,2020-2021 Regular Season, 1
EIHL,Coventry Blaze,2019-2020 Regular Season, 6
EIHL,Coventry Blaze,2018-2019 Regular Season, 17
EIHL,Coventry Blaze,2017-2018 Regular Season, 17
EIHL,Coventry Blaze,2016-2017 Regular Season, 25
EIHL,Coventry Blaze,2015-2016 Regular Season, 16
EIHL,Coventry Blaze,2014-2015 Regular Season, 16
EIHL,Coventry Blaze,2013-2014 Regular Season, 22
EIHL,Coventry Blaze,2012-2013 Regular Season, 44
EIHL,Nottingham Panthers,2021-2022 Regular Season, 14
EIHL,Nottingham Panthers,2020-2021 Regular Season, 1
EIHL,Nottingham Panthers,2019-2020 Regular Season, 6
EIHL,Nottingham Panthers,2018-2019 Regular Season, 18
EIHL,Nottingham Panthers,2017-2018 Regular Season, 29
EIHL,Nottingham Panthers,2016-2017 Regular Season, 20
EIHL,Nottingham Panthers,2015-2016 Regular Season, 26
EIHL,Nottingham Panthers,2014-2015 Regular Season, 25
EIHL,Nottingham Panthers,2013-2014 Postseason, 1
EIHL,Nottingham Panthers,2013-2014 Regular Season, 27
EIHL,Sheffield Steelers,2021-2022 Regular Season, 15
EIHL,Sheffield Steelers,2020-2021 Regular Season, 1
EIHL,Sheffield Steelers,2019-2020 Regular Season, 5
EIHL,Sheffield Steelers,2018-2019 Regular Season, 9
EIHL,Sheffield Steelers,2017-2018 Regular Season, 22
EIHL,Sheffield Steelers,2016-2017 Regular Season, 23
EIHL,Sheffield Steelers,2015-2016 Regular Season, 25
EIHL,Sheffield Steelers,2014-2015 Regular Season, 21
EIHL,Sheffield Steelers,2013-2014 Postseason, 1
EIHL,Sheffield Steelers,2013-2014 Regular Season, 15
EIHL,Glasgow Clan,2021-2022 Postseason, 1
EIHL,Glasgow Clan,2021-2022 Regular Season, 17
EIHL,Glasgow Clan,2019-2020 Regular Season, 7
EIHL,Glasgow Clan,2018-2019 Regular Season, 9
EIHL,Glasgow Clan,2017-2018 Regular Season, 17
EIHL,Glasgow Clan,2016-2017 Postseason, 1
EIHL,Glasgow Clan,2016-2017 Regular Season, 11
EIHL,Glasgow Clan,2015-2016 Postseason, 1
EIHL,Glasgow Clan,2015-2016 Regular Season, 11
EIHL,Glasgow Clan,2014-2015 Regular Season, 23
EIHL,Dundee Stars,2021-2022 Regular Season, 18
EIHL,Dundee Stars,2019-2020 Regular Season, 3
EIHL,Dundee Stars,2018-2019 Regular Season, 10
EIHL,Dundee Stars,2017-2018 Regular Season, 23
EIHL,Dundee Stars,2016-2017 Postseason, 1
EIHL,Dundee Stars,2016-2017 Regular Season, 13
EIHL,Dundee Stars,2015-2016 Regular Season, 11
EIHL,Dundee Stars,2014-2015 Regular Season, 16
EIHL,Dundee Stars,2013-2014 Postseason, 1
EIHL,Dundee Stars,2013-2014 Regular Season, 6
EIHL,Fife Flyers,2021-2022 Regular Season, 3
EIHL,Fife Flyers,2019-2020 Regular Season, 4
EIHL,Fife Flyers,2018-2019 Regular Season, 15
EIHL,Fife Flyers,2017-2018 Regular Season, 9
EIHL,Fife Flyers,2016-2017 Regular Season, 8
EIHL,Fife Flyers,2015-2016 Postseason, 1
EIHL,Fife Flyers,2015-2016 Regular Season, 11
EIHL,Fife Flyers,2014-2015 Regular Season, 12
EIHL,Fife Flyers,2013-2014 Postseason, 1
EIHL,Fife Flyers,2013-2014 Regular Season, 19
EIHL,Manchester Storm,2021-2022 Regular Season, 18
EIHL,Manchester Storm,2020-2021 Regular Season, 1
EIHL,Manchester Storm,2019-2020 Regular Season, 8
EIHL,Manchester Storm,2018-2019 Regular Season, 28
EIHL,Manchester Storm,2017-2018 Regular Season, 27
EIHL,Manchester Storm,2016-2017 Regular Season, 21
EIHL,Manchester Storm,2015-2016 Regular Season, 18
EIHL,Guildford Flames,2021-2022 Regular Season, 7
EIHL,Guildford Flames,2019-2020 Regular Season, 8
EIHL,Guildford Flames,2018-2019 Regular Season, 10
EIHL,Guildford Flames,2017-2018 Regular Season, 11
KHL,Helsinki Jokerit,2021-2022 Regular Season, 5
KHL,Helsinki Jokerit,2020-2021 Postseason, 1
KHL,Helsinki Jokerit,2020-2021 Regular Season, 2
KHL,Helsinki Jokerit,2019-2020 Regular Season, 2
KHL,Helsinki Jokerit,2018-2019 Regular Season, 5
KHL,Helsinki Jokerit,2016-2017 Postseason, 1
KHL,Helsinki Jokerit,2016-2017 Regular Season, 4
KHL,Helsinki Jokerit,2014-2015 Regular Season, 3
KHL,Salavat Yulaev Ufa,2021-2022 Postseason, 1
KHL,Salavat Yulaev Ufa,2021-2022 Regular Season, 4
KHL,Salavat Yulaev Ufa,2020-2021 Regular Season, 1
KHL,Salavat Yulaev Ufa,2019-2020 Regular Season, 4
KHL,Salavat Yulaev Ufa,2018-2019 Postseason, 5
KHL,Salavat Yulaev Ufa,2018-2019 Regular Season, 6
KHL,Salavat Yulaev Ufa,2017-2018 Regular Season, 2
KHL,Salavat Yulaev Ufa,2016-2017 Regular Season, 3
KHL,Salavat Yulaev Ufa,2015-2016 Postseason, 2
KHL,Salavat Yulaev Ufa,2015-2016 Regular Season, 4
KHL,HC Dinamo Minsk,2021-2022 Regular Season, 2
KHL,HC Dinamo Minsk,2020-2021 Regular Season, 6
KHL,HC Dinamo Minsk,2019-2020 Regular Season, 8
KHL,HC Dinamo Minsk,2018-2019 Regular Season, 1
KHL,HC Dinamo Minsk,2017-2018 Regular Season, 2
KHL,HC Dinamo Minsk,2016-2017 Regular Season, 9
KHL,HC Dinamo Minsk,2015-2016 Regular Season, 1
KHL,HC Dinamo Minsk,2014-2015 Regular Season, 3
KHL,HC Dinamo Minsk,2013-2014 Regular Season, 1
KHL,HC Dinamo Minsk,2012-2013 Regular Season, 1
KHL,HC Spartak Moscow,2021-2022 Regular Season, 5
KHL,HC Spartak Moscow,2020-2021 Regular Season, 5
KHL,HC Spartak Moscow,2019-2020 Postseason, 1
KHL,HC Spartak Moscow,2019-2020 Regular Season, 2
KHL,HC Spartak Moscow,2018-2019 Postseason, 1
KHL,HC Spartak Moscow,2018-2019 Regular Season, 1
KHL,HC Spartak Moscow,2017-2018 Regular Season, 2
KHL,HC Spartak Moscow,2016-2017 Regular Season, 3
KHL,HC Spartak Moscow,2015-2016 Regular Season, 6
KHL,HC Spartak Moscow,2013-2014 Regular Season, 3
KHL,Metallurg Magnitogorsk,2021-2022 Postseason, 1
KHL,Metallurg Magnitogorsk,2021-2022 Regular Season, 1
KHL,Metallurg Magnitogorsk,2020-2021 Regular Season, 1
KHL,Metallurg Magnitogorsk,2019-2020 Regular Season, 2
KHL,Metallurg Magnitogorsk,2018-2019 Postseason, 1
KHL,Metallurg Magnitogorsk,2017-2018 Regular Season, 2
KHL,Metallurg Magnitogorsk,2016-2017 Regular Season, 3
KHL,Metallurg Magnitogorsk,2015-2016 Postseason, 1
KHL,Metallurg Magnitogorsk,2015-2016 Regular Season, 3
KHL,Metallurg Magnitogorsk,2014-2015 Regular Season, 4
KHL,Traktor Chelyabinsk,2021-2022 Postseason, 2
KHL,Traktor Chelyabinsk,2021-2022 Regular Season, 1
KHL,Traktor Chelyabinsk,2020-2021 Regular Season, 3
KHL,Traktor Chelyabinsk,2019-2020 Regular Season, 4
KHL,Traktor Chelyabinsk,2018-2019 Regular Season, 3
KHL,Traktor Chelyabinsk,2017-2018 Postseason, 1
KHL,Traktor Chelyabinsk,2017-2018 Regular Season, 1
KHL,Traktor Chelyabinsk,2016-2017 Regular Season, 2
KHL,Traktor Chelyabinsk,2015-2016 Regular Season, 3
KHL,Traktor Chelyabinsk,2014-2015 Postseason, 1
KHL,SKA Saint Petersburg,2021-2022 Regular Season, 2
KHL,SKA Saint Petersburg,2020-2021 Postseason, 1
KHL,SKA Saint Petersburg,2020-2021 Regular Season, 5
KHL,SKA Saint Petersburg,2019-2020 Regular Season, 4
KHL,SKA Saint Petersburg,2018-2019 Postseason, 3
KHL,SKA Saint Petersburg,2018-2019 Regular Season, 4
KHL,SKA Saint Petersburg,2017-2018 Postseason, 3
KHL,SKA Saint Petersburg,2016-2017 Postseason, 4
KHL,SKA Saint Petersburg,2016-2017 Regular Season, 4
KHL,SKA Saint Petersburg,2015-2016 Regular Season, 2
KHL,HC CSKA Moscow,2021-2022 Regular Season, 5
KHL,HC CSKA Moscow,2020-2021 Regular Season, 4
KHL,HC CSKA Moscow,2019-2020 Postseason, 1
KHL,HC CSKA Moscow,2019-2020 Regular Season, 2
KHL,HC CSKA Moscow,2018-2019 Postseason, 2
KHL,HC CSKA Moscow,2018-2019 Regular Season, 2
KHL,HC CSKA Moscow,2017-2018 Regular Season, 2
KHL,HC CSKA Moscow,2016-2017 Postseason, 2
KHL,HC CSKA Moscow,2016-2017 Regular Season, 10
KHL,HC CSKA Moscow,2015-2016 Postseason, 3
KHL,Avangard Omsk,2021-2022 Regular Season, 6
KHL,Avangard Omsk,2020-2021 Regular Season, 2
KHL,Avangard Omsk,2019-2020 Regular Season, 1
KHL,Avangard Omsk,2018-2019 Postseason, 3
KHL,Avangard Omsk,2018-2019 Regular Season, 4
KHL,Avangard Omsk,2017-2018 Regular Season, 4
KHL,Avangard Omsk,2016-2017 Regular Season, 3
KHL,Avangard Omsk,2015-2016 Regular Season, 1
KHL,Avangard Omsk,2014-2015 Postseason, 1
KHL,Avangard Omsk,2014-2015 Regular Season, 4
KHL,Lokomotiv Yaroslavl,2021-2022 Regular Season, 3
KHL,Lokomotiv Yaroslavl,2020-2021 Postseason, 1
KHL,Lokomotiv Yaroslavl,2020-2021 Regular Season, 1
KHL,Lokomotiv Yaroslavl,2019-2020 Regular Season, 4
KHL,Lokomotiv Yaroslavl,2018-2019 Postseason, 1
KHL,Lokomotiv Yaroslavl,2018-2019 Regular Season, 1
